8.970406186086443343e-05,-1.323555472090817266e-05,-1.866427031471430697e-05,3.413646926997950323e-05,9.876560503885149257e-05,-3.960288232512508311e-05,1.130299351029038059e-04,-2.996375258357784142e-05,2.983558521768302397e-05,2.285576729593113239e-04,1.203560751291466759e-04,3.872983852137484769e-05,1.165598584748103159e-04,-2.720998375050341802e-05,3.739784046221144491e-05,1.225410402500505980e-04,7.380686699978894255e-05,2.711537747604291626e-05,8.188321926463554344e-05,-4.202661097006554243e-05,6.596822083688698782e-05,-1.221133240026798844e-04,-5.513073008687632652e-05,4.882978570103508595e-05,3.113308945857441349e-05,1.224840704284278787e-05,2.295605211269628420e-05,-1.651568646274119261e-07,-2.208104470023462045e-05,-2.077761984826963337e-05,1.868526426044727999e-05,1.004604517808957447e-04,8.466718061280458657e-05,6.914055593744170372e-05,2.170377814756161680e-05,-8.359651994609704553e-05,-4.117904515075828130e-05,-3.795986353287956154e-05,4.717995288993175854e-05,8.582183285015805129e-05,2.004053670542592911e-04,-8.016321490986755565e-05,1.732042027482008615e-05,1.976247888402932478e-04,9.054771595519661665e-05,1.543672886297441365e-04,1.178642800421448504e-04,9.859349095847623511e-05,1.594340755754539542e-04,7.421742343405325333e-05,-8.817698813950358889e-05,6.251880007531902535e-05,-2.249943934271712677e-06,2.219316159681288523e-05,1.958315709486918240e-05,-9.093963775545557400e-05,1.157824187174405457e-04,-7.731836316056702851e-05,9.192750469466837062e-05,3.700401461662328727e-05,1.084303494127948712e-04,5.074139120639605455e-05,1.279139081754843935e-04,1.699163609775326594e-04,3.638631420513752156e-05,3.020411542887175074e-04,1.856437415074350819e-04,1.160627773204729368e-04,1.396145438449549728e-04,-1.793527912739127661e-04,-1.105128206302212083e-04,8.499740995570275294e-05,1.549722413191454047e-04,-1.636940834743614106e-04,-4.028956757016203183e-05,7.328068439078521724e-05,2.061355175329319597e-04,1.578821812730427500e-04,-1.335856330721321373e-05,3.024231085360479888e-05,-1.564211739873798543e-04,1.314768782037362602e-05,-7.998080578205967774e-05,2.581025308668468500e-05,4.642687058209057444e-05,2.700480494353561453e-04,-7.795997842410752523e-05,1.620293269495056939e-04,1.294651929800955212e-04,2.950079532578979679e-05,-5.579928545920878033e-05,1.091937683795684915e-04,2.524625234457763710e-04,6.559175427782108607e-05,3.003288866473686862e-04,1.240817048316250918e-04,1.506802626446390703e-04,-3.206779649192384435e-05,8.623985792903777440e-05,9.337120631108274441e-05,-6.126703343419595820e-05,8.784805496206850967e-05,2.281558091621038167e-04,2.155082113626917504e-04,-7.892248264547111630e-05,2.431074851336934191e-04,-9.335243734618489520e-06,1.181340470139719028e-04,-4.301375583831302255e-05,3.984482983398025466e-04,-9.074592078134473857e-05,1.379861581899418754e-04,-3.005384717296689801e-06,1.874839143884175568e-04,7.570042272986612344e-05,2.146793475274078004e-05,-1.568181019250603194e-05,4.968495436287989587e-05,2.145732713417368063e-04,3.161209138554472233e-05,-1.703285947940604125e-04,-5.209442219955039209e-05,1.101278770119405118e-04,-6.412822335104200020e-05,3.100365321663089963e-05,-1.359150056992256464e-05,-1.313853909817078690e-04,3.087437481328036948e-04,-1.746027021854294509e-04,-1.031038959863195400e-04,-1.128787208024405474e-04,-8.654752756564274566e-06,-2.668550324423822213e-05,1.563889232300144725e-05,6.284651817313398640e-04,1.662818340950458014e-04,-1.043894674070224487e-04,-3.583519172105317264e-04,-1.326968536677019487e-04,3.377385037499518926e-05,4.300742962403317741e-05,2.935813533893909044e-05,-2.550385338278460023e-05,-1.228166946941627207e-04,1.534284649150503821e-04,4.371318231769329084e-05,2.793697943387708204e-05,-2.734593256596636632e-04,1.731889449318298679e-04,6.993283416314592703e-05,7.994047752699287991e-06,1.258969095851754242e-04,2.020116922043446053e-05,3.593428285828349967e-05,-1.720298176004204742e-04,4.303816993236280028e-04,-1.202022562426251668e-04,2.507346860848817392e-04,-1.418909106364802969e-04,1.125697470743249685e-04,1.270031718847052539e-05,-1.000180849189058544e-04,4.249093689908451288e-05,1.328477988081932409e-04,-2.102662698933186746e-05,-4.874215830265379715e-05,3.583066989915472414e-05,4.831055011688096284e-06,4.610392977898556966e-05,-7.448956706015078661e-05,4.714613369980423779e-05,-7.877446870827195752e-05,-1.787926775022590658e-04,4.335548377616853309e-05,-4.648000997407369998e-05,-3.604047515424282255e-05,-1.433570112832542143e-04,2.329288514818583153e-06,3.195009705085434981e-05,-1.462482030657020029e-04,2.901659169891396750e-05,2.429696444930561159e-04,1.280550291390243568e-04,-3.409118916012186394e-04,-1.289187334123953509e-04,-1.135470182822423944e-04,2.141363294424476575e-04,-7.474101395670193200e-05,-2.277690629257908333e-05,1.331035885804858932e-04,6.553414715938443648e-05,1.074692144749020959e-04,8.652374301439006381e-06,2.015676193047833081e-04,5.930356603823647621e-05,-2.601738663165233372e-04,-9.193629428043656899e-06,-1.608140067535329090e-04,-3.674905496150804508e-05,5.075116821845450187e-05,-3.207308836993714378e-05,3.813862391529740056e-04,-1.062337083606400974e-05,2.087898851934785174e-05,-4.351105536590298638e-04,-3.141635314398561726e-05,1.712540317245809401e-04,-3.332265568048967835e-04,2.685313475489607151e-04,-5.251118274093763595e-05,9.181589814982930070e-06,-2.305017925514050460e-04,9.358256489249039574e-05,-7.205405578913878274e-05,6.209687161338552140e-05,1.992332203286269267e-05,1.702635957150113973e-04,1.591703004249079960e-04,1.417315769749302376e-04,1.654718892372602850e-04,2.131837051329334357e-05,-3.777192337164726548e-05,-1.475749665913766615e-04,-2.356501789458112349e-05,2.334560775190896672e-05,-1.578799432166200266e-04,-3.844392893930295967e-04,3.853865145589764548e-05,9.338343619652278687e-05,4.764414931325485500e-05,-6.358876222809837597e-05,-8.899188692036050740e-05,-1.055181186750150479e-04,1.251812774220354102e-04,-4.205067831718091583e-04,2.053947534785292362e-04,-3.929492729406563041e-05,-3.318800478395123542e-04,4.020407122780770615e-05,-6.655600197945265770e-05,-1.957575904607031345e-04,4.271516543725778969e-04,-1.287735724679614307e-04,9.460150516871081202e-06,6.691492996392897933e-04,-3.548563022939187571e-04,-4.874354138288636713e-05,3.640300696498556912e-06,1.111476266121645521e-04,3.387256166977551931e-05,4.900672564515985187e-04,-2.756859672049650589e-04,-4.232868554540568612e-05,-1.100516837893502226e-04,2.049549365320968311e-04,-1.315864664308403727e-04,-1.044016241546012589e-04,-8.258554233194611227e-05,6.206112041805564121e-05,2.842673683350282164e-04,6.641435248853578752e-05,4.883957548120732933e-05,8.693544264158612508e-05,-5.345363871276477075e-05,-1.659394416574453280e-04,-1.317709194561218018e-04,4.016621068373293929e-05,-3.150507400481992494e-04,-1.943621351441003988e-04,-4.365916740672316461e-06,-1.212611828167665706e-04,-1.689438314644645586e-05,2.621124052152761560e-04,-4.362021243181270365e-04,-5.032944714505786321e-05,1.027236339067166409e-04,6.144554287067748033e-04,-1.502225589898699757e-04,1.091865300830064685e-04,-2.810864330083708571e-04,-2.390668518066649823e-06,5.189447504858848059e-05,5.137693595165662908e-05,2.243061689895201483e-04,8.118305199880174725e-05,1.175890068369322945e-04,-3.718449062291341786e-06,1.783105508857187884e-04,8.449529777789207608e-05,2.148610719541083362e-04,8.087913925615612220e-05,1.047242448542606825e-05,-4.387896985425950681e-05,-2.415008163234080084e-05,2.860062186222868310e-04,-2.279494329837053902e-04,-8.669132660069310537e-05,1.126885568064386054e-04,1.574677118109788409e-04,4.557024928405586689e-05,6.786085560270628308e-05,-1.416408452725920794e-04,6.850532821101299906e-04,2.121303328279199995e-04,1.629999132831787267e-04,1.492480125755782383e-04,1.667770809278486569e-04,1.770281371501103941e-05,-1.075270599521047386e-04,-4.474122943823797519e-04,3.593142083843556381e-05,1.916953213347393349e-04,7.952899248193810646e-05,1.218833864315913414e-05,-1.056873372937219846e-04,-1.160922785466694666e-04,-1.411967593831419105e-05,4.994904639385820943e-05,6.253501018331306539e-05,1.057902769753016098e-04,5.796565426831072409e-05,-7.269741756684102070e-05,-1.011675557507049525e-04,2.924344915202433423e-04,5.461749779368012600e-05,1.625356045835530631e-04,5.421007524002613983e-06,-7.689543519048604259e-06,6.376732592960357925e-05,1.260626853942316316e-04,-5.168594461741272321e-05,-6.758073253883007791e-05,2.026477436108446121e-04,6.249379744412102275e-04,2.832924877314999738e-04,-1.361478327459829114e-04,-2.652222684018432273e-05,3.872541319937511232e-04,-3.740952198553944849e-05,1.293645531141387225e-04,-1.429513008044925280e-04,6.554246740497970080e-05,3.273538143693109675e-05,5.825869994669977933e-05,8.151929988403641626e-05,2.749280949527671195e-05,9.874341242653667471e-05,1.889300818069635424e-04,-7.956457075447497212e-05,1.325444949175853858e-04,2.779783191544784671e-04,1.549956826868130618e-04,9.697845476388614410e-07,-1.695515626896455460e-04,1.336745923457299455e-05,4.763613845177711817e-05,-5.774733684145171876e-05,1.115034648552859709e-04,1.802402622939432888e-06,1.496202655798170025e-04,-1.034314658379166280e-04,-6.438950386520476190e-08,-2.803394308992010866e-04,8.501200847159321036e-05,4.802689191987440743e-05,-7.041981024344147737e-05,3.269423680715115711e-04,6.822763844380178217e-05,6.772702353069532017e-05,9.433715137013667882e-06,1.611343590546439669e-05,1.577064141815783275e-04,1.391064591701377635e-04,8.699014669908739948e-05,8.779519891542579297e-05,1.429204250056194229e-04,-1.086508150249358446e-04,1.474615514251668297e-04,3.685701132694277219e-04,1.800861887713201730e-04,-8.880480012935494205e-05,-2.317673061245606290e-05,3.667351263802113003e-05,2.866908314710235237e-04,4.061349787169276498e-05,8.105907898621817127e-05,2.859739364393580445e-05,3.853209340786755088e-05,-7.009001076332304139e-05,-4.279858060337184784e-04,-1.818037958683658604e-04,-4.562695007891152867e-04,-4.274529586273527639e-05,1.354689975877393826e-05,-1.588048795869115997e-04,2.147337314160271558e-05,2.277772186539670548e-04,2.443173649438540914e-06,8.259511108400578153e-05,5.307566543795087897e-05,1.227907112171162148e-04,-6.923595241006106509e-05,5.308299626019626809e-04,-2.234921970957470523e-04,-1.781631917629077465e-05,2.522578586211444063e-05,2.079593525220803785e-06,1.022742344962707936e-04,1.740233494566093312e-04,4.455419332748403558e-06,1.937150638965223076e-04,1.395455346289277236e-04,4.041240082682501748e-05,4.128936512365399201e-05,1.495527597872230871e-05,3.304549805974965854e-04,4.336769276525879102e-04,8.259263123698470498e-04,8.574637303949128857e-04,-1.525356745622729584e-04,-1.887025592410630824e-04,7.318449015883053915e-05,-2.574839212515491415e-04,-3.411408976781606361e-05,9.427963547734565813e-06,1.291912853751770926e-04,6.845195312812458815e-05,8.332465516813766858e-05,1.440462989835844683e-04,3.158841960119596472e-04,1.745805914239298483e-04,1.895672187521711314e-04,7.931589171293417341e-05,1.354742107118894626e-04,1.575254879657441871e-05,4.879748460061361182e-05,1.287248462612816820e-04,-6.480092917849952631e-05,3.291497231480251470e-05,1.033432657391458471e-04,-2.182703679477070884e-04,1.506029025077360039e-04,-1.861892916525121613e-04,-5.287303521269555928e-05,1.017717154286226468e-04,-8.676584575049051552e-05,5.240196991796290411e-04,4.885636665196483973e-05,-3.265732780001068947e-05,-4.044361206366821370e-05,-4.336994304612294693e-05,-9.581091407948197976e-05,8.970713058592278549e-05,9.489771113862125276e-05,6.447850634656595540e-05,-8.847407673431353112e-05,-2.553263420936276781e-04,-4.539892032456898296e-05,5.088266847285259783e-05,1.052085472875414845e-04,4.773381627702972570e-05,9.839105971207207926e-05,1.340437543621553196e-05,-1.664063083685370233e-04,1.027145566099114612e-04,2.808792301852291526e-05,9.892957979517313634e-05,4.329987781169634443e-05,-7.671563503624677285e-06,1.050409292871097713e-04,8.468641435153277566e-05,-5.756642804964341676e-04,-3.285455585998235889e-04,-6.501383487885221274e-04,6.000758083922054335e-04,-3.431519331823090768e-04,2.002991490575804412e-05,-9.803884546543752707e-05,-4.470425255293557302e-05,3.610209435237758289e-05,1.190634204404006564e-04,2.915607775047409896e-05,1.069958107855786372e-04,-9.233537741049408138e-05,3.078521870591679799e-05,-1.256080999555479153e-04,-5.192394599010566772e-06,1.188480771956346345e-04,2.072596225035947689e-06,-6.483653749606863644e-05,4.264096137256190885e-04,1.367614027598958832e-04,2.223468071299323023e-05,-2.918435359682864329e-06,3.414468467612910996e-05,5.514677116230742941e-05,1.355716445310204267e-04,8.767860863734246656e-05,-3.464968166333354688e-05,-8.139155163171592634e-05,1.967203265968168113e-04,5.497695673440931201e-04,-1.478901737295373973e-04,-4.416833979338960730e-05,6.070127070359425579e-06,-1.436572737791581410e-04,3.536902562599729687e-04,-2.447938483526503214e-04,3.571656377941012102e-05,-1.381719970391862408e-04,1.054318636920431785e-04,-5.485062885590655290e-07,6.639514578255961187e-05,-6.748044663655934541e-05,-2.841098143382199916e-05,-9.428161305561870843e-05,-7.064228403529153539e-05,-4.058464005377268770e-05,1.103901878391022557e-04,9.313293873761624788e-05,9.672519711903190560e-05,-4.773754106075496999e-05,-5.458632935420515886e-05,5.612090138849610925e-05,1.865214656997468440e-04,6.761260247213998244e-04,8.682302642323277498e-05,2.624587598659452580e-04,9.649433096241540682e-05,-5.762194852499924979e-05,2.955122753474145728e-04,-3.643144210103854848e-05,3.248041961397813804e-04,-4.894846645064571209e-04,2.849045641966702129e-05,6.573911075976706904e-05,-9.506730001944596251e-05,-6.284164728867361934e-05,-1.370391321979913575e-05,-6.928802272120404625e-05,-1.717255548425953768e-06,-1.211056844899883018e-06,-9.297578971862762969e-06,4.423680423258281354e-05,-1.817533615582644674e-04,2.935049127780248635e-04,-1.949162121977302415e-05,2.847420095077019298e-05,-1.145071913505512961e-04,4.061827980771705202e-05,3.072235744771362810e-05,-2.634510511427277097e-05,-1.353178886058139098e-04,3.753828355924823104e-05,2.044373174673504167e-04,-5.797786267291158476e-05,4.458346572822762687e-05,1.483421655965238683e-03,3.296840014895164738e-04,2.601807507253933553e-04,5.089240737718471328e-05,1.601928191536579099e-04,1.423074671433492222e-04,4.146052384935075098e-07,2.855354255523901027e-04,8.431057055163491444e-04,1.993405224075751918e-05,5.489911543795405395e-05,2.442378854686391051e-05,1.230488286708527538e-04,2.012719222258965246e-04,-2.674054253029937967e-04,7.406880123161406547e-05,4.753627047652578648e-05,-6.198817937219511980e-05,-4.097845152644887965e-05,-8.125642954857248857e-05,9.670074033546924536e-05,6.104338301613527887e-05,6.570020086487032092e-05,3.001929816898772513e-05,-6.938056209777585285e-05,-1.623471945873432233e-04,9.635949840964270325e-05,-1.199621178066836530e-04,1.215194100426946904e-04,1.108764196553991763e-04,1.536305226677236634e-06,4.046672967017500219e-04,-2.469675182088111983e-05,-4.523988517534931631e-04,1.086471269595858482e-04,5.181249338068907824e-05,1.768905630626382852e-04,1.635160615503328892e-04,9.733151247394181637e-05,-1.548147797209643611e-04,1.722017811874738665e-04,1.390742165880440393e-04,-3.177500647035245193e-05,1.686736664369723826e-04,5.654477538587061002e-04,-1.534753997184242977e-04,-1.153570920571581477e-04,2.567128248950548554e-04,1.040944688552782201e-04,5.832960106649912090e-05,1.171153127138063396e-04,1.292217368613933286e-04,-1.795125998421144407e-05,1.711998428409623750e-06,1.521505845904157466e-04,2.582151825971867133e-05,4.667809369367674824e-05,2.304583331618264975e-05,-3.898129256978481017e-05,-1.213649249327061554e-05,3.376727395176038534e-04,-2.414264977203808761e-04,-7.534649771080681978e-05,7.859374039653013483e-05,-1.315694393898467592e-05,-2.865129566671939670e-05,-8.336063628710387193e-05,-2.589414536206151914e-05,1.098947561234043689e-04,4.011840327864144929e-05,1.861046174746993883e-04,-1.111105304343005158e-05,2.206543705891052999e-05,1.108765971131216703e-04,-2.264886692027494796e-04,4.914138913998676356e-05,9.869170465980596366e-05,-2.204125773159604890e-05,-6.583794551097552573e-06,6.759152015443318107e-05,1.803735323867679740e-04,7.071086056126620089e-05,1.132973644688546409e-06,2.208246899324967116e-04,3.185116687577374203e-05,8.024881697665342366e-05,9.577299267008502440e-05,-7.245090927629977480e-05,1.113459605406332507e-04,-2.951038511788787062e-05,-2.467027972447243905e-05,-3.098587762742766169e-04,-1.455905379055882020e-04,-1.122255703021845364e-04,-6.296375912680036904e-04,-1.910287166623522530e-04,7.068174863951060417e-04,3.208299011070446819e-04,7.309113896564001591e-05,1.150858476038379741e-04,1.369895191765171927e-04,3.883894941906547725e-05,-1.835154073674279065e-06,-1.226219305242866699e-04,1.419785734034425000e-04,2.000897476911872586e-04,-2.992687938604275918e-05,-3.787240398409981878e-06,-1.736251311709060652e-04,-2.483229107251356713e-05,3.555245222516583754e-05,7.356713646993438827e-05,1.446972800108580880e-04,-3.192959064335925979e-05,-7.037965889881552537e-05,5.643093723264988766e-05,-9.020853194840414970e-05,7.527509393637535047e-04,8.801116278065953830e-05,4.728849197017617636e-04,-6.874069080701504303e-04,2.151540436506380226e-05,2.487297052867219250e-04,-1.358910006674025181e-05,4.890855974229138303e-05,1.382059438567225928e-04,8.242254199926380700e-05,4.001801301413621310e-04,1.057013310346459264e-04,6.934875836786328609e-05,1.333937700757143927e-04,-5.978136731322297151e-05,-4.265396476512383337e-04,-1.867483951012016826e-04,3.799747602066272942e-04,1.096796094096745431e-04,-2.621114662956640666e-04,-3.965516365064313887e-05,3.360063952391294917e-05,1.111725301485909194e-04,2.108574602478214665e-04,-8.255674006017057914e-06,-2.565993260404483161e-05,-1.151704618629777406e-05,1.127563348467826960e-04,1.664611083067125610e-05,1.511069300423718918e-04,5.498184177859724705e-04,5.561139355051590631e-05,-6.568228089918470643e-06,-2.444098636536972210e-05,-5.611182973759829761e-06,-1.636655056331100472e-04,8.812901906917223549e-05,2.566415640334151864e-04,2.048991768827568117e-05,-1.307581888712820283e-04,3.546455053597121973e-05,-4.646991954597784664e-05,-1.678285114731093287e-04,-2.980180699493378718e-04,5.618861824744194114e-05,2.613807090631482246e-04,-6.268222391557900846e-04,3.190523988280229151e-04,2.792936273868181808e-04,-5.489853713855920552e-05,-3.473437193643600296e-04,-2.199498798812833840e-04,-6.243436075789387347e-05,9.321838280833983769e-05,1.078594204382382052e-04,6.038934054325069704e-05,-4.151859589210728533e-04,-6.564995653494487375e-05,5.490674074330977511e-05,2.589725312131464416e-04,1.112367921380984052e-03,4.747338172353679432e-04,-6.374194635773888958e-05,4.307098416652315820e-04,1.825300806711853917e-04,2.418714439883700785e-05,3.356383811675813585e-04,-1.709829951056994989e-04,-1.609820066850316223e-04,-1.140893591804686909e-04,2.049472960356801831e-04,2.988699646210622274e-04,5.049491980741647968e-05,5.224848837317334156e-05,8.580432594584383606e-05,1.884997177367797171e-04,8.658463826495415054e-05,7.041965140738906659e-05,1.790639611491514146e-05,1.583688449304867000e-04,1.334357062546810658e-04,2.336271475980163264e-05,-7.462774256409651793e-05,1.286533653026824987e-05,9.162507110232143636e-05,-7.611798738823195734e-05,3.774750095321304427e-05,2.268979517623907873e-06,-9.344766887227857002e-05,5.460086607274155097e-05,2.771282007699550639e-05,-5.514225889830632558e-04,-4.076107937600358447e-05,-9.857602397218546931e-05,1.248834936211452103e-05,-1.118242134671814910e-04,-9.063106849234034629e-05,7.331805405973179385e-04,2.260147260781332403e-04,-7.583229567117186036e-04,1.691549323630611062e-04,-1.179804257024333927e-04,-6.744705979031361659e-05,1.717035760691688136e-04,3.047198573632507691e-04,-2.618453320193970266e-04,1.989960854030906970e-05,-9.420390777714726768e-05,-2.107883369040291379e-05,5.543863149483699293e-04
